District,Total,Date,Vac
Nagapattinam,55764.0,29-04-2021,3454.870888
Namakkal,135755.0,29-04-2021,18468.28402
The Nilgiris,129190.0,29-04-2021,5227.777998
Perambalur,33307.0,29-04-2021,1935.127026
Pudukkottai,79266.0,29-04-2021,14041.53329
Ramanathapuram,68929.0,29-04-2021,3592.437686
Ranipet,45111.0,29-04-2021,3372.633751
Salem,333263.0,29-04-2021,27536.09298
Sivagangai,64188.0,29-04-2021,1844.478518
Tenkasi,58565.0,29-04-2021,4366.449208
Thanjavur,137815.0,29-04-2021,9790.590831
Theni,57269.0,29-04-2021,2110.243056
Thoothukudi,76399.0,29-04-2021,6142.959144
Tiruchirapalli,207757.0,29-04-2021,12476.00215
Tirunelveli,69404.0,29-04-2021,2888.4863
Tirupathur,66168.0,29-04-2021,3806.311178
Tiruppur,132658.0,29-04-2021,11931.69349
Tiruvallur,176248.0,29-04-2021,4730.60477
Tiruvannamalai,80028.0,29-04-2021,6310.888625
Tiruvarur,43938.0,29-04-2021,1779.612105
Vellore,164783.0,29-04-2021,10208.07289
Villupuram,99467.0,29-04-2021,4752.358214
Virudhunagar,180636.0,29-04-2021,9295.279341
Ariyalur,69525.0,29-05-2021,9239.435946
Chengalpattu,356350.0,29-05-2021,13940.37502
Chennai,2003667.0,29-05-2021,28220.66197
Coimbatore,585713.0,29-05-2021,16866.80616
Cuddalore,192950.0,29-05-2021,7418.642921
Dharmapuri,137173.0,29-05-2021,9127.220707
Dindigul,205349.0,29-05-2021,9500.885319
Erode,210054.0,29-05-2021,9296.037189
Kallakurichi,92632.0,29-05-2021,6760.073299
Kancheepuram,125499.0,29-05-2021,10759.50724
Kanniyakumari,183995.0,29-05-2021,9875.331289
Karur,95788.0,29-05-2021,8897.368353
Krishnagiri,206245.0,29-05-2021,10948.75011
Madurai,338618.0,29-05-2021,8484.459431
Nagapattinam,97086.0,29-05-2021,6014.98449
Namakkal,217183.0,29-05-2021,29545.85339
The Nilgiris,184312.0,29-05-2021,7458.334379
Perambalur,52459.0,29-05-2021,3047.852664
Pudukkottai,135722.0,29-05-2021,24042.4013
Ramanathapuram,107883.0,29-05-2021,5622.640034
Ranipet,72301.0,29-05-2021,5405.439756
Salem,480377.0,29-05-2021,39691.49211
Sivagangai,109870.0,29-05-2021,3157.17665
Tenkasi,105555.0,29-05-2021,7869.897484
Thanjavur,209686.0,29-05-2021,14896.41787
Theni,87454.0,29-05-2021,3222.497271
Thoothukudi,140602.0,29-05-2021,11305.28334
Tiruchirapalli,317492.0,29-05-2021,19065.69152
Tirunelveli,129489.0,29-05-2021,5389.130345
Tirupathur,101416.0,29-05-2021,5833.950768
Tiruppur,221958.0,29-05-2021,19963.62694
Tiruvallur,279097.0,29-05-2021,7491.135216
Tiruvannamalai,134162.0,29-05-2021,10579.81506
Tiruvarur,87604.0,29-05-2021,3548.207447
Vellore,217702.0,29-05-2021,13486.32981
Villupuram,156501.0,29-05-2021,7477.342364
Virudhunagar,267072.0,29-05-2021,13743.15665
Ariyalur,20602.0,30-03-2021,2737.876438
Chengalpattu,115550.0,30-03-2021,4520.304009
Chennai,724688.0,30-03-2021,10206.87324
Coimbatore,184712.0,30-03-2021,5319.160578
Cuddalore,69286.0,30-03-2021,2663.944511
Dharmapuri,48296.0,30-03-2021,3213.520527
Dindigul,61750.0,30-03-2021,2856.988193
Erode,65013.0,30-03-2021,2877.180467
Kallakurichi,30450.0,30-03-2021,2222.171949
Kancheepuram,34373.0,30-03-2021,2946.928201
Kanniyakumari,55986.0,30-03-2021,3004.86588
Karur,32448.0,30-03-2021,3013.966346
Krishnagiri,79108.0,30-03-2021,4199.538044
Madurai,118417.0,30-03-2021,2967.072726
Nagapattinam,29540.0,30-03-2021,1830.157199
Namakkal,75814.0,30-03-2021,10313.83363
The Nilgiris,69257.0,30-03-2021,2802.540605
Perambalur,20191.0,30-03-2021,1173.091236
Pudukkottai,40543.0,30-03-2021,7181.96811
Ramanathapuram,31145.0,30-03-2021,1623.213332
Ranipet,21887.0,30-03-2021,1636.337809
Salem,184984.0,30-03-2021,15284.43489
Sivagangai,34725.0,30-03-2021,997.8425337
Tenkasi,33391.0,30-03-2021,2489.543336
Thanjavur,73774.0,30-03-2021,5241.019105
Theni,25475.0,30-03-2021,938.700551
Thoothukudi,35097.0,30-03-2021,2822.019098
Tiruchirapalli,107693.0,30-03-2021,6467.065365
Tirunelveli,35919.0,30-03-2021,1494.892793
Tirupathur,29314.0,30-03-2021,1686.286511
Tiruppur,62304.0,30-03-2021,5603.825107
Tiruvallur,84025.0,30-03-2021,2255.282703
Tiruvannamalai,42728.0,30-03-2021,3369.466301
Tiruvarur,20519.0,30-03-2021,831.0769898
Vellore,78845.0,30-03-2021,4884.335806
Villupuram,71547.0,30-03-2021,3418.389749
Virudhunagar,102915.0,30-03-2021,5295.86391
Ariyalur,41833.0,30-04-2021,5559.343027
Chengalpattu,248636.0,30-04-2021,9726.614517
Chennai,1476060.0,30-04-2021,20789.57746
Coimbatore,418135.0,30-04-2021,12041.05423
Cuddalore,140691.0,30-04-2021,5409.361447
Dharmapuri,85512.0,30-04-2021,5689.799721
Dindigul,134511.0,30-04-2021,6223.422491
Erode,134002.0,30-04-2021,5930.320657
Kallakurichi,55225.0,30-04-2021,4030.195267
Kancheepuram,66785.0,30-04-2021,5725.732402
Kanniyakumari,116039.0,30-04-2021,6228.014715
Karur,54313.0,30-04-2021,5044.919691
Krishnagiri,129186.0,30-04-2021,6857.985562
Madurai,220434.0,30-04-2021,5523.224785
Nagapattinam,57719.0,30-04-2021,3575.993344
Namakkal,136228.0,30-04-2021,18532.63154
The Nilgiris,129546.0,30-04-2021,5242.183826
Perambalur,33756.0,30-04-2021,1961.213796
Pudukkottai,80863.0,30-04-2021,14324.433
Ramanathapuram,70172.0,30-04-2021,3657.22029
Ranipet,45381.0,30-04-2021,3392.819761
Salem,336952.0,30-04-2021,27840.89923
Sivagangai,65582.0,30-04-2021,1884.535898
Tenkasi,59545.0,30-04-2021,4439.515377
Thanjavur,139773.0,30-04-2021,9929.690181
Theni,57644.0,30-04-2021,2124.061023
Thoothukudi,78407.0,30-04-2021,6304.414948
Tiruchirapalli,211751.0,30-04-2021,12715.84558
Tirunelveli,70817.0,30-04-2021,2947.293157
Tirupathur,67469.0,30-04-2021,3881.151143
Tiruppur,134327.0,30-04-2021,12081.8088
Tiruvallur,181456.0,30-04-2021,4870.390695
Tiruvannamalai,81518.0,30-04-2021,6428.387801
Tiruvarur,44601.0,30-04-2021,1806.465462
Vellore,166764.0,30-04-2021,10330.79303
Villupuram,100001.0,30-04-2021,4777.871795
Virudhunagar,182496.0,30-04-2021,9390.992374
Ariyalur,70525.0,30-05-2021,9372.329667
Chengalpattu,358414.0,30-05-2021,14021.11848
Chennai,2011501.0,30-05-2021,28331.0
Coimbatore,592509.0,30-05-2021,17062.51091
Cuddalore,194716.0,30-05-2021,7486.543016
Dharmapuri,137730.0,30-05-2021,9164.282387
Dindigul,206763.0,30-05-2021,9566.306879
Erode,210684.0,30-05-2021,9323.918131
Kallakurichi,93818.0,30-05-2021,6846.624889
Kancheepuram,125942.0,30-05-2021,10797.48731
Kanniyakumari,183995.0,30-05-2021,9875.331289
Karur,96166.0,30-05-2021,8932.479277
Krishnagiri,206745.0,30-05-2021,10975.29318
Madurai,341792.0,30-05-2021,8563.987614
Nagapattinam,97812.0,30-05-2021,6059.963979
Namakkal,218162.0,30-05-2021,29679.03781
The Nilgiris,185933.0,30-05-2021,7523.929457
Perambalur,52886.0,30-05-2021,3072.66124
Pudukkottai,135966.0,30-05-2021,24085.62455
Ramanathapuram,108186.0,30-05-2021,5638.431771
Ranipet,73496.0,30-05-2021,5494.781543
Salem,480524.0,30-05-2021,39703.63809
Sivagangai,110213.0,30-05-2021,3167.032949
Tenkasi,107050.0,30-05-2021,7981.360671
Thanjavur,211141.0,30-05-2021,14999.78332
Theni,88096.0,30-05-2021,3246.153631
Thoothukudi,143469.0,30-05-2021,11535.80813
Tiruchirapalli,317977.0,30-05-2021,19094.81622
Tirunelveli,130372.0,30-05-2021,5425.879429
Tirupathur,103516.0,30-05-2021,5954.753172
Tiruppur,223108.0,30-05-2021,20067.0617
Tiruvallur,281310.0,30-05-2021,7550.533497
Tiruvannamalai,136004.0,30-05-2021,10725.07243
Tiruvarur,88114.0,30-05-2021,3568.863876
Vellore,218111.0,30-05-2021,13511.66678
Villupuram,157640.0,30-05-2021,7531.76178
Virudhunagar,270091.0,30-05-2021,13898.51022
Ariyalur,20994.0,31-03-2021,2789.970777
Chengalpattu,118759.0,31-03-2021,4645.839756
Chennai,746340.0,31-03-2021,10511.83099
Coimbatore,189007.0,31-03-2021,5442.843904
Cuddalore,71356.0,31-03-2021,2743.532958
Dharmapuri,48977.0,31-03-2021,3258.832923
Dindigul,62946.0,31-03-2021,2912.323543
Erode,66724.0,31-03-2021,2952.901565
Kallakurichi,31230.0,31-03-2021,2279.09458
Kancheepuram,35112.0,31-03-2021,3010.285485
Kanniyakumari,57140.0,31-03-2021,3066.803064
Karur,33154.0,31-03-2021,3079.543892
Krishnagiri,80801.0,31-03-2021,4289.412873
Madurai,120859.0,31-03-2021,3028.259816
Nagapattinam,30311.0,31-03-2021,1877.924674
Namakkal,77397.0,31-03-2021,10529.18698
The Nilgiris,69938.0,31-03-2021,2830.097822
Perambalur,20536.0,31-03-2021,1193.135636
Pudukkottai,41780.0,31-03-2021,7401.095816
Ramanathapuram,32173.0,31-03-2021,1676.790577
Ranipet,22487.0,31-03-2021,1681.19561
Salem,189716.0,31-03-2021,15675.41976
Sivagangai,35442.0,31-03-2021,1018.445935
Tenkasi,33867.0,31-03-2021,2525.032619
Thanjavur,75316.0,31-03-2021,5350.565171
Theni,26294.0,31-03-2021,968.8789907
Thoothukudi,35859.0,31-03-2021,2883.288681
Tiruchirapalli,110234.0,31-03-2021,6619.654791
Tirunelveli,36728.0,31-03-2021,1528.562112
Tirupathur,30295.0,31-03-2021,1742.718491
Tiruppur,64563.0,31-03-2021,5807.00694
Tiruvallur,86220.0,31-03-2021,2314.197853
Tiruvannamalai,43727.0,31-03-2021,3448.24595
Tiruvarur,20799.0,31-03-2021,842.4177742
Vellore,84762.0,31-03-2021,5250.885555
Villupuram,72640.0,31-03-2021,3470.611366
Virudhunagar,107148.0,31-03-2021,5513.68825
Ariyalur,71873.0,31-05-2021,9551.470403
Chengalpattu,362792.0,31-05-2021,14192.38539
Chennai,2021826.0,31-05-2021,28476.42254
Coimbatore,598405.0,31-05-2021,17232.29831
Cuddalore,202014.0,31-05-2021,7767.140352
Dharmapuri,139101.0,31-05-2021,9255.506022
Dindigul,211126.0,31-05-2021,9768.169867
Erode,216067.0,31-05-2021,9562.145292
Kallakurichi,97391.0,31-05-2021,7107.374327
Kancheepuram,127099.0,31-05-2021,10896.68133
Kanniyakumari,187706.0,31-05-2021,10074.50711
Karur,96932.0,31-05-2021,9003.629987
Krishnagiri,214248.0,31-05-2021,11373.59846
Madurai,348040.0,31-05-2021,8720.538366
Nagapattinam,101005.0,31-05-2021,6257.786997
Namakkal,220732.0,31-05-2021,30028.6639
The Nilgiris,188497.0,31-05-2021,7627.683794
Perambalur,53703.0,31-05-2021,3120.128702
Pudukkottai,138854.0,31-05-2021,24597.21777
Ramanathapuram,111359.0,31-05-2021,5803.802004
Ranipet,76229.0,31-05-2021,5699.108825
Salem,486869.0,31-05-2021,40227.89824
Sivagangai,113102.0,31-05-2021,3250.05
Tenkasi,107666.0,31-05-2021,8027.287978
Thanjavur,213036.0,31-05-2021,15134.40706
Theni,97272.0,31-05-2021,3584.270069
Thoothukudi,150698.0,31-05-2021,12117.06511
Tiruchirapalli,324630.0,31-05-2021,19494.3351
Tirunelveli,138147.0,31-05-2021,5749.46281
Tirupathur,109099.0,31-05-2021,6275.914992
Tiruppur,233828.0,31-05-2021,21031.25349
Tiruvallur,286742.0,31-05-2021,7696.33172
Tiruvannamalai,142296.0,31-05-2021,11221.25016
Tiruvarur,90234.0,31-05-2021,3654.729816
Vellore,220956.0,31-05-2021,13687.91049
Villupuram,161057.0,31-05-2021,7695.020026
Virudhunagar,272221.0,31-05-2021,14008.11708
Ariyalur,76856.0,03-06-2021,10213.67981
Chengalpattu,376524.0,03-06-2021,14729.57981
Chennai,2051958.0,03-06-2021,28900.8169
Coimbatore,627753.0,03-06-2021,18077.43411
Cuddalore,218961.0,03-06-2021,8418.727508
Dharmapuri,147231.0,03-06-2021,9796.460177
Dindigul,222764.0,03-06-2021,10306.62539
Erode,229593.0,03-06-2021,10160.7447
Kallakurichi,103858.0,03-06-2021,7579.321322
Kancheepuram,135217.0,03-06-2021,11592.66839
Kanniyakumari,202056.0,03-06-2021,10844.69653
Karur,105296.0,03-06-2021,9780.528856
Krishnagiri,222479.0,03-06-2021,11810.55044
Madurai,356390.0,03-06-2021,8929.757121
Nagapattinam,107721.0,03-06-2021,6673.878254
Namakkal,234266.0,03-06-2021,31869.84659
The Nilgiris,198784.0,03-06-2021,8043.955581
Perambalur,58170.0,03-06-2021,3379.660105
Pudukkottai,147975.0,03-06-2021,26212.95245
Ramanathapuram,121878.0,03-06-2021,6352.030645
Ranipet,82052.0,03-06-2021,6134.453782
Salem,506932.0,03-06-2021,41885.61792
Sivagangai,121811.0,03-06-2021,3500.308045
Tenkasi,117235.0,03-06-2021,8740.726934
Thanjavur,223871.0,03-06-2021,15904.14222
Theni,115192.0,03-06-2021,4244.584647
Thoothukudi,165346.0,03-06-2021,13294.85625
Tiruchirapalli,341267.0,03-06-2021,20493.4025
Tirunelveli,147239.0,03-06-2021,6127.857678
Tirupathur,120352.0,03-06-2021,6923.243303
Tiruppur,243317.0,03-06-2021,21884.72512
Tiruvallur,304311.0,03-06-2021,8167.894491
Tiruvannamalai,157480.0,03-06-2021,12418.63774
Tiruvarur,104064.0,03-06-2021,4214.883565
Vellore,228676.0,03-06-2021,14166.15353
Villupuram,166559.0,03-06-2021,7957.895904
Virudhunagar,283871.0,03-06-2021,14607.61001
Ariyalur,78356.0,04-06-2021,10413.0204
Chengalpattu,386228.0,04-06-2021,15109.19928
Chennai,2086052.0,04-06-2021,29381.01408
Coimbatore,643843.0,04-06-2021,18540.77864
Cuddalore,226023.0,04-06-2021,8690.250992
Dharmapuri,147936.0,04-06-2021,9843.369486
Dindigul,224756.0,04-06-2021,10398.78928
Erode,235821.0,04-06-2021,10436.36772
Kallakurichi,104203.0,04-06-2021,7604.498639
Kancheepuram,139807.0,04-06-2021,11986.18657
Kanniyakumari,206858.0,04-06-2021,11102.42822
Karur,111049.0,04-06-2021,10314.90227
Krishnagiri,230063.0,04-06-2021,12213.1557
Madurai,364460.0,04-06-2021,9131.960157
Nagapattinam,116419.0,04-06-2021,7212.764758
Namakkal,237045.0,04-06-2021,32247.9053
The Nilgiris,199117.0,04-06-2021,8057.430696
Perambalur,59963.0,04-06-2021,3483.832884
Pudukkottai,151750.0,04-06-2021,26881.67281
Ramanathapuram,126367.0,04-06-2021,6585.988091
Ranipet,86107.0,04-06-2021,6437.617752
Salem,513522.0,04-06-2021,42430.12137
Sivagangai,123141.0,04-06-2021,3538.526348
Tenkasi,118643.0,04-06-2021,8845.703635
Thanjavur,228901.0,04-06-2021,16261.4812
Theni,119739.0,04-06-2021,4412.132101
Thoothukudi,168188.0,04-06-2021,13523.37089
Tiruchirapalli,347935.0,04-06-2021,20893.82214
Tirunelveli,150981.0,04-06-2021,6283.593886
Tirupathur,122616.0,04-06-2021,7053.4798
Tiruppur,256911.0,04-06-2021,23107.41384
Tiruvallur,311832.0,04-06-2021,8369.762758
Tiruvannamalai,162437.0,04-06-2021,12809.53936
Tiruvarur,105364.0,04-06-2021,4267.537207
Vellore,232308.0,04-06-2021,14391.15077
Villupuram,174698.0,04-06-2021,8346.763
Virudhunagar,292011.0,04-06-2021,15026.48318
Ariyalur,78388.0,05-06-2021,10417.27299
Chengalpattu,389749.0,05-06-2021,15246.94043
Chennai,2109655.0,05-06-2021,29713.4507
Coimbatore,651158.0,05-06-2021,18751.42905
Cuddalore,226717.0,05-06-2021,8716.934268
Dharmapuri,148995.0,05-06-2021,9913.833256
Dindigul,225189.0,05-06-2021,10418.8229
Erode,240916.0,05-06-2021,10661.84931
Kallakurichi,104225.0,05-06-2021,7606.104149
Kancheepuram,141856.0,05-06-2021,12161.85514
Kanniyakumari,206858.0,05-06-2021,11102.42822
Karur,111049.0,05-06-2021,10314.90227
Krishnagiri,232865.0,05-06-2021,12361.90305
Madurai,370739.0,05-06-2021,9289.287649
Nagapattinam,117419.0,05-06-2021,7274.719978
Namakkal,239124.0,05-06-2021,32530.73513
The Nilgiris,199117.0,05-06-2021,8057.430696
Perambalur,60720.0,05-06-2021,3527.814364
Pudukkottai,152672.0,05-06-2021,27045.00001
Ramanathapuram,126614.0,05-06-2021,6598.861223
Ranipet,88888.0,05-06-2021,6645.533658
Salem,515837.0,05-06-2021,42621.39989
Sivagangai,123448.0,05-06-2021,3547.348167
Tenkasi,118643.0,05-06-2021,8845.703635
Thanjavur,229334.0,05-06-2021,16292.24219
Theni,119739.0,05-06-2021,4412.132101
Thoothukudi,170041.0,05-06-2021,13672.36372
Tiruchirapalli,349598.0,05-06-2021,20993.68685
Tirunelveli,150981.0,05-06-2021,6283.593886
Tirupathur,123517.0,05-06-2021,7105.309783
Tiruppur,261641.0,05-06-2021,23532.84548
Tiruvallur,314745.0,05-06-2021,8447.949471
Tiruvannamalai,163522.0,05-06-2021,12895.10084
Tiruvarur,105598.0,05-06-2021,4277.014863
Vellore,236910.0,05-06-2021,14676.23814
Villupuram,174698.0,05-06-2021,8346.763
Virudhunagar,293305.0,05-06-2021,15093.07063
Ariyalur,78719.0,06-06-2021,10461.26082
Chengalpattu,391544.0,06-06-2021,15317.16065
Chennai,2118368.0,06-06-2021,29836.16901
Coimbatore,656344.0,06-06-2021,18900.77055
Cuddalore,227008.0,06-06-2021,8728.122789
Dharmapuri,148995.0,06-06-2021,9913.833256
Dindigul,226036.0,06-06-2021,10458.01106
Erode,241997.0,06-06-2021,10709.68947
Kallakurichi,104225.0,06-06-2021,7606.104149
Kancheepuram,141856.0,06-06-2021,12161.85514
Kanniyakumari,206858.0,06-06-2021,11102.42822
Karur,112259.0,06-06-2021,10427.29438
Krishnagiri,232865.0,06-06-2021,12361.90305
Madurai,372011.0,06-06-2021,9321.159057
Nagapattinam,118179.0,06-06-2021,7321.805945
Namakkal,239259.0,06-06-2021,32549.1007
The Nilgiris,199880.0,06-06-2021,8088.306109
Perambalur,61029.0,06-06-2021,3545.767175
Pudukkottai,153821.0,06-06-2021,27248.539
Ramanathapuram,126614.0,06-06-2021,6598.861223
Ranipet,88960.0,06-06-2021,6650.916594
Salem,515915.0,06-06-2021,42627.8447
Sivagangai,123448.0,06-06-2021,3547.348167
Tenkasi,119779.0,06-06-2021,8930.400746
Thanjavur,229999.0,06-06-2021,16339.48482
Theni,121128.0,06-06-2021,4463.313851
Thoothukudi,170440.0,06-06-2021,13704.44582
Tiruchirapalli,351191.0,06-06-2021,21089.34798
Tirunelveli,150981.0,06-06-2021,6283.593886
Tirupathur,123889.0,06-06-2021,7126.709066
Tiruppur,262054.0,06-06-2021,23569.99205
Tiruvallur,315039.0,06-06-2021,8455.840612
Tiruvannamalai,164091.0,06-06-2021,12939.97133
Tiruvarur,105946.0,06-06-2021,4291.109838
Vellore,237226.0,06-06-2021,14695.81389
Villupuram,174698.0,06-06-2021,8346.763
Virudhunagar,294006.0,06-06-2021,15129.14313
Ariyalur,78905.0,07-06-2021,10485.97905
Chengalpattu,392483.0,07-06-2021,15353.89423
Chennai,2126230.0,07-06-2021,29946.90141
Coimbatore,660800.0,07-06-2021,19029.0902
Cuddalore,227403.0,07-06-2021,8743.309957
Dharmapuri,148995.0,07-06-2021,9913.833256
Dindigul,226819.0,07-06-2021,10494.23814
Erode,241997.0,07-06-2021,10709.68947
Kallakurichi,104724.0,07-06-2021,7642.520038
Kancheepuram,142611.0,07-06-2021,12226.58417
Kanniyakumari,207991.0,07-06-2021,11163.23829
Karur,112259.0,07-06-2021,10427.29438
Krishnagiri,232865.0,07-06-2021,12361.90305
Madurai,373827.0,07-06-2021,9366.661004
Nagapattinam,118405.0,07-06-2021,7335.807825
Namakkal,239259.0,07-06-2021,32549.1007
The Nilgiris,200117.0,07-06-2021,8097.896506
Perambalur,61029.0,07-06-2021,3545.767175
Pudukkottai,153821.0,07-06-2021,27248.539
Ramanathapuram,127701.0,07-06-2021,6655.513427
Ranipet,89684.0,07-06-2021,6705.045007
Salem,517295.0,07-06-2021,42741.86818
Sivagangai,123974.0,07-06-2021,3562.463075
Tenkasi,119779.0,07-06-2021,8930.400746
Thanjavur,230463.0,07-06-2021,16372.4481
Theni,121377.0,07-06-2021,4472.488981
Thoothukudi,170790.0,07-06-2021,13732.58802
Tiruchirapalli,351191.0,07-06-2021,21089.34798
Tirunelveli,151912.0,07-06-2021,6322.340654
Tirupathur,124348.0,07-06-2021,7153.11302
Tiruppur,263239.0,07-06-2021,23676.57482
Tiruvallur,315069.0,07-06-2021,8456.64583
Tiruvannamalai,164091.0,07-06-2021,12939.97133
Tiruvarur,105969.0,07-06-2021,4292.041402
Vellore,238157.0,07-06-2021,14753.48801
Villupuram,175313.0,07-06-2021,8376.146618
Virudhunagar,294528.0,07-06-2021,15156.00453
Ariyalur,78905.0,07-06-2021,10485.97905
Chengalpattu,392483.0,07-06-2021,15353.89423
Chennai,2126230.0,07-06-2021,29946.90141
Coimbatore,660800.0,07-06-2021,19029.0902
Cuddalore,227403.0,07-06-2021,8743.309957
Dharmapuri,148995.0,07-06-2021,9913.833256
Dindigul,226819.0,07-06-2021,10494.23814
Erode,241997.0,07-06-2021,10709.68947
Kallakurichi,104724.0,07-06-2021,7642.520038
Kancheepuram,142611.0,07-06-2021,12226.58417
Kanniyakumari,207991.0,07-06-2021,11163.23829
Karur,112259.0,07-06-2021,10427.29438
Krishnagiri,232865.0,07-06-2021,12361.90305
Madurai,373827.0,07-06-2021,9366.661004
Nagapattinam,118405.0,07-06-2021,7335.807825
Namakkal,239259.0,07-06-2021,32549.1007
The Nilgiris,200117.0,07-06-2021,8097.896506
Perambalur,61029.0,07-06-2021,3545.767175
Pudukkottai,153821.0,07-06-2021,27248.539
Ramanathapuram,127701.0,07-06-2021,6655.513427
Ranipet,89684.0,07-06-2021,6705.045007
Salem,517295.0,07-06-2021,42741.86818
Sivagangai,123974.0,07-06-2021,3562.463075
Tenkasi,119779.0,07-06-2021,8930.400746
Thanjavur,230463.0,07-06-2021,16372.4481
Theni,121377.0,07-06-2021,4472.488981
Thoothukudi,170790.0,07-06-2021,13732.58802
Tiruchirapalli,351191.0,07-06-2021,21089.34798
Tirunelveli,151912.0,07-06-2021,6322.340654
Tirupathur,124348.0,07-06-2021,7153.11302
Tiruppur,263239.0,07-06-2021,23676.57482
Tiruvallur,315069.0,07-06-2021,8456.64583
Tiruvannamalai,164091.0,07-06-2021,12939.97133
Tiruvarur,105969.0,07-06-2021,4292.041402
Vellore,238157.0,07-06-2021,14753.48801
Villupuram,175313.0,07-06-2021,8376.146618
Virudhunagar,294528.0,07-06-2021,15156.00453
Ariyalur,78905.0,08-06-2021,10485.97905
Chengalpattu,392483.0,08-06-2021,15353.89423
Chennai,2137357.0,08-06-2021,30103.61972
Coimbatore,662564.0,08-06-2021,19079.8882
Cuddalore,227911.0,08-06-2021,8762.841807
Dharmapuri,148995.0,08-06-2021,9913.833256
Dindigul,226819.0,08-06-2021,10494.23814
Erode,242111.0,08-06-2021,10714.73459
Kallakurichi,104724.0,08-06-2021,7642.520038
Kancheepuram,142611.0,08-06-2021,12226.58417
Kanniyakumari,207991.0,08-06-2021,11163.23829
Karur,112259.0,08-06-2021,10427.29438
Krishnagiri,232893.0,08-06-2021,12363.38946
Madurai,374101.0,08-06-2021,9373.526386
Nagapattinam,118555.0,08-06-2021,7345.101108
Namakkal,239259.0,08-06-2021,32549.1007
The Nilgiris,200117.0,08-06-2021,8097.896506
Perambalur,61029.0,08-06-2021,3545.767175
Pudukkottai,153821.0,08-06-2021,27248.539
Ramanathapuram,128111.0,08-06-2021,6676.881783
Ranipet,89718.0,08-06-2021,6707.586949
Salem,517395.0,08-06-2021,42750.13076
Sivagangai,123974.0,08-06-2021,3562.463075
Tenkasi,119779.0,08-06-2021,8930.400746
Thanjavur,230463.0,08-06-2021,16372.4481
Theni,121377.0,08-06-2021,4472.488981
Thoothukudi,170850.0,08-06-2021,13737.4124
Tiruchirapalli,351191.0,08-06-2021,21089.34798
Tirunelveli,152162.0,08-06-2021,6332.745265
Tirupathur,124348.0,08-06-2021,7153.11302
Tiruppur,263239.0,08-06-2021,23676.57482
Tiruvallur,315069.0,08-06-2021,8456.64583
Tiruvannamalai,164091.0,08-06-2021,12939.97133
Tiruvarur,105969.0,08-06-2021,4292.041402
Vellore,238157.0,08-06-2021,14753.48801
Villupuram,175313.0,08-06-2021,8376.146618
Virudhunagar,294637.0,08-06-2021,15161.61352
Ariyalur,78905.0,09-06-2021,10485.97905
Chengalpattu,392483.0,09-06-2021,15353.89423
Chennai,2145356.0,09-06-2021,30216.28169
Coimbatore,667174.0,09-06-2021,19212.6426
Cuddalore,227911.0,09-06-2021,8762.841807
Dharmapuri,148995.0,09-06-2021,9913.833256
Dindigul,226819.0,09-06-2021,10494.23814
Erode,242111.0,09-06-2021,10714.73459
Kallakurichi,104724.0,09-06-2021,7642.520038
Kancheepuram,142611.0,09-06-2021,12226.58417
Kanniyakumari,207991.0,09-06-2021,11163.23829
Karur,112259.0,09-06-2021,10427.29438
Krishnagiri,232893.0,09-06-2021,12363.38946
Madurai,374101.0,09-06-2021,9373.526386
Nagapattinam,118555.0,09-06-2021,7345.101108
Namakkal,239259.0,09-06-2021,32549.1007
The Nilgiris,200117.0,09-06-2021,8097.896506
Perambalur,61029.0,09-06-2021,3545.767175
Pudukkottai,153821.0,09-06-2021,27248.539
Ramanathapuram,128111.0,09-06-2021,6676.881783
Ranipet,89718.0,09-06-2021,6707.586949
Salem,517395.0,09-06-2021,42750.13076
Sivagangai,123974.0,09-06-2021,3562.463075
Tenkasi,119779.0,09-06-2021,8930.400746
Thanjavur,230463.0,09-06-2021,16372.4481
Theni,121377.0,09-06-2021,4472.488981
Thoothukudi,170850.0,09-06-2021,13737.4124
Tiruchirapalli,351191.0,09-06-2021,21089.34798
Tirunelveli,152162.0,09-06-2021,6332.745265
Tirupathur,124348.0,09-06-2021,7153.11302
Tiruppur,263239.0,09-06-2021,23676.57482
Tiruvallur,315069.0,09-06-2021,8456.64583
Tiruvannamalai,164091.0,09-06-2021,12939.97133
Tiruvarur,105969.0,09-06-2021,4292.041402
Vellore,238157.0,09-06-2021,14753.48801
Villupuram,175313.0,09-06-2021,8376.146618
Virudhunagar,294637.0,09-06-2021,15161.61352
Ariyalur,78905.0,10-06-2021,10485.97905
Chengalpattu,392483.0,10-06-2021,15353.89423
Chennai,2147683.0,10-06-2021,30249.05634
Coimbatore,667174.0,10-06-2021,19212.6426
Cuddalore,227911.0,10-06-2021,8762.841807
Dharmapuri,148995.0,10-06-2021,9913.833256
Dindigul,226819.0,10-06-2021,10494.23814
Erode,242111.0,10-06-2021,10714.73459
Kallakurichi,104724.0,10-06-2021,7642.520038
Kancheepuram,142611.0,10-06-2021,12226.58417
Kanniyakumari,207991.0,10-06-2021,11163.23829
Karur,112259.0,10-06-2021,10427.29438
Krishnagiri,232893.0,10-06-2021,12363.38946
Madurai,374101.0,10-06-2021,9373.526386
Nagapattinam,118555.0,10-06-2021,7345.101108
Namakkal,239259.0,10-06-2021,32549.1007
The Nilgiris,200117.0,10-06-2021,8097.896506
Perambalur,61029.0,10-06-2021,3545.767175
